x,y,value,x.num,y.num,x.story,y.story,x.max,y.max,x.num.prop,y.num.prop,max.sim,num.prop.diff,num.prop.diff.abs,translation_steps,rscore.pred.diff,rscore.pred.diff.abs,rscore.avg.cos,rscore.avg.cos.med
eng1.56,eng1.156,0.9999999,56,156,eng1,eng1,158,158,0.35443037974683544,0.9873417721518988,0.9999999,0.6329113924050633,0.6329113924050633,0,0,0.007911392405063292,0.999999994875,1
eng1.156,eng1.156,0.9999999,156,156,eng1,eng1,158,158,0.9873417721518988,0.9873417721518988,0.9999999,0,0,0,0,0.007911392405063292,0.999999994875,1
eng1.157,eng1.157,0.99999976,157,157,eng1,eng1,158,158,0.9936708860759493,0.9936708860759493,0.99999976,0,0,0,0,0.007911392405063292,0.999999994875,1
eng1.158,eng1.158,0.9999998,158,158,eng1,eng1,158,158,1,1,0.9999998,0,0,0,0,0.007911392405063292,0.999999994875,1
eng1.1,rus2.1,0.76318043,1,1,eng1,rus2,158,144,0.006329113924050633,0.006944444444444444,0.76318043,6.153305203938112e-4,6.153305203938112e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.2,rus2.2,0.70385605,2,2,eng1,rus2,158,144,0.012658227848101266,0.013888888888888888,0.70385605,0.0012306610407876225,0.0012306610407876225,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.3,rus2.4,0.5687877,3,4,eng1,rus2,158,144,0.0189873417721519,0.027777777777777776,0.5687877,0.008790436005625877,0.008790436005625877,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.4,rus2.4,0.6248579,4,4,eng1,rus2,158,144,0.02531645569620253,0.027777777777777776,0.6248579,0.002461322081575245,0.002461322081575245,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.6,rus2.5,0.7541909,6,5,eng1,rus2,158,144,0.0379746835443038,0.034722222222222224,0.7541909,-0.003252461322081575,0.003252461322081575,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.7,rus2.6,0.8560196,7,6,eng1,rus2,158,144,0.04430379746835443,0.041666666666666664,0.8560196,-0.002637130801687766,0.002637130801687766,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.8,rus2.7,0.70455575,8,7,eng1,rus2,158,144,0.05063291139240506,0.04861111111111111,0.70455575,-0.0020218002812939506,0.0020218002812939506,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.9,rus2.8,0.7759778,9,8,eng1,rus2,158,144,0.056962025316455694,0.05555555555555555,0.7759778,-0.001406469760900142,0.001406469760900142,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.10,rus2.9,0.71589035,10,9,eng1,rus2,158,144,0.06329113924050633,0.0625,0.71589035,-7.911392405063333e-4,7.911392405063333e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.11,rus2.10,0.79896796,11,10,eng1,rus2,158,144,0.06962025316455696,0.06944444444444445,0.79896796,-1.758087201125108e-4,1.758087201125108e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.18,rus2.10,0.43354487,18,10,eng1,rus2,158,144,0.11392405063291139,0.06944444444444445,0.43354487,-0.04447960618846694,0.04447960618846694,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.12,rus2.11,0.75415254,12,11,eng1,rus2,158,144,0.0759493670886076,0.0763888888888889,0.75415254,4.3952180028129784e-4,4.3952180028129784e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.13,rus2.12,0.58458424,13,12,eng1,rus2,158,144,0.08227848101265822,0.08333333333333333,0.58458424,0.0010548523206751065,0.0010548523206751065,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.14,rus2.13,0.80886275,14,13,eng1,rus2,158,144,0.08860759493670886,0.09027777777777778,0.80886275,0.0016701828410689151,0.0016701828410689151,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.5,rus2.14,0.46053985,5,14,eng1,rus2,158,144,0.03164556962025317,0.09722222222222222,0.46053985,0.06557665260196906,0.06557665260196906,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.15,rus2.14,0.80676574,15,14,eng1,rus2,158,144,0.0949367088607595,0.09722222222222222,0.80676574,0.0022855133614627238,0.0022855133614627238,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.16,rus2.16,0.7087671,16,16,eng1,rus2,158,144,0.10126582278481013,0.1111111111111111,0.7087671,0.00984528832630098,0.00984528832630098,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.17,rus2.17,0.65802175,17,17,eng1,rus2,158,144,0.10759493670886076,0.11805555555555555,0.65802175,0.010460618846694789,0.010460618846694789,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.19,rus2.17,0.63571364,19,17,eng1,rus2,158,144,0.12025316455696203,0.11805555555555555,0.63571364,-0.0021976090014064753,0.0021976090014064753,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.20,rus2.18,0.81370795,20,18,eng1,rus2,158,144,0.12658227848101267,0.125,0.81370795,-0.0015822784810126667,0.0015822784810126667,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.21,rus2.19,0.801394,21,19,eng1,rus2,158,144,0.13291139240506328,0.13194444444444445,0.801394,-9.669479606188303e-4,9.669479606188303e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.22,rus2.20,0.66152716,22,20,eng1,rus2,158,144,0.13924050632911392,0.1388888888888889,0.66152716,-3.516174402250216e-4,3.516174402250216e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.23,rus2.21,0.75729877,23,21,eng1,rus2,158,144,0.14556962025316456,0.14583333333333334,0.75729877,2.6371308016878703e-4,2.6371308016878703e-4,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.89,rus2.22,0.40936524,89,22,eng1,rus2,158,144,0.5632911392405063,0.1527777777777778,0.40936524,-0.41051336146272854,0.41051336146272854,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.85,rus2.23,0.43609458,85,23,eng1,rus2,158,144,0.5379746835443038,0.1597222222222222,0.43609458,-0.37825246132208157,0.37825246132208157,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.86,rus2.23,0.39774084,86,23,eng1,rus2,158,144,0.5443037974683544,0.1597222222222222,0.39774084,-0.38458157524613223,0.38458157524613223,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.24,rus2.24,0.6861704,24,24,eng1,rus2,158,144,0.1518987341772152,0.16666666666666666,0.6861704,0.014767932489451463,0.014767932489451463,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.25,rus2.25,0.6083747,25,25,eng1,rus2,158,144,0.15822784810126583,0.1736111111111111,0.6083747,0.015383263009845272,0.015383263009845272,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.26,rus2.27,0.64592654,26,27,eng1,rus2,158,144,0.16455696202531644,0.1875,0.64592654,0.022943037974683556,0.022943037974683556,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.27,rus2.28,0.6087334,27,28,eng1,rus2,158,144,0.17088607594936708,0.19444444444444445,0.6087334,0.023558368495077364,0.023558368495077364,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.28,rus2.28,0.37208173,28,28,eng1,rus2,158,144,0.17721518987341772,0.19444444444444445,0.37208173,0.017229254571026725,0.017229254571026725,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.29,rus2.28,0.47087422,29,28,eng1,rus2,158,144,0.18354430379746836,0.19444444444444445,0.47087422,0.010900140646976086,0.010900140646976086,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.30,rus2.29,0.6843957,30,29,eng1,rus2,158,144,0.189873417721519,0.2013888888888889,0.6843957,0.011515471167369895,0.011515471167369895,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.31,rus2.30,0.7043477,31,30,eng1,rus2,158,144,0.1962025316455696,0.20833333333333334,0.7043477,0.012130801687763731,0.012130801687763731,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.32,rus2.31,0.7654144,32,31,eng1,rus2,158,144,0.20253164556962025,0.2152777777777778,0.7654144,0.01274613220815754,0.01274613220815754,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.33,rus2.32,0.5644795,33,32,eng1,rus2,158,144,0.2088607594936709,0.2222222222222222,0.5644795,0.013361462728551321,0.013361462728551321,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.34,rus2.33,0.685824,34,33,eng1,rus2,158,144,0.21518987341772153,0.22916666666666666,0.685824,0.01397679324894513,0.01397679324894513,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.35,rus2.34,0.78371775,35,34,eng1,rus2,158,144,0.22151898734177214,0.2361111111111111,0.78371775,0.014592123769338966,0.014592123769338966,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.36,rus2.35,0.75063586,36,35,eng1,rus2,158,144,0.22784810126582278,0.24305555555555555,0.75063586,0.015207454289732775,0.015207454289732775,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.37,rus2.37,0.6747769,37,37,eng1,rus2,158,144,0.23417721518987342,0.2569444444444444,0.6747769,0.022767229254571003,0.022767229254571003,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.38,rus2.38,0.80645514,38,38,eng1,rus2,158,144,0.24050632911392406,0.2638888888888889,0.80645514,0.02338255977496484,0.02338255977496484,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.90,rus2.39,0.4588024,90,39,eng1,rus2,158,144,0.569620253164557,0.2708333333333333,0.4588024,-0.2987869198312237,0.2987869198312237,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.39,rus2.41,0.63222754,39,41,eng1,rus2,158,144,0.2468354430379747,0.2847222222222222,0.63222754,0.037886779184247515,0.037886779184247515,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.40,rus2.42,0.74075305,40,42,eng1,rus2,158,144,0.25316455696202533,0.2916666666666667,0.74075305,0.03850210970464135,0.03850210970464135,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.41,rus2.43,0.692898,41,43,eng1,rus2,158,144,0.25949367088607594,0.2986111111111111,0.692898,0.03911744022503516,0.03911744022503516,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.42,rus2.44,0.757667,42,44,eng1,rus2,158,144,0.26582278481012656,0.3055555555555556,0.757667,0.039732770745429025,0.039732770745429025,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.43,rus2.45,0.4912541,43,45,eng1,rus2,158,144,0.2721518987341772,0.3125,0.4912541,0.04034810126582278,0.04034810126582278,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.44,rus2.45,0.6538586,44,45,eng1,rus2,158,144,0.27848101265822783,0.3125,0.6538586,0.03401898734177217,0.03401898734177217,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.45,rus2.46,0.86146617,45,46,eng1,rus2,158,144,0.2848101265822785,0.3194444444444444,0.86146617,0.03463431786216592,0.03463431786216592,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.46,rus2.47,0.8955163,46,47,eng1,rus2,158,144,0.2911392405063291,0.3263888888888889,0.8955163,0.035249648382559784,0.035249648382559784,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.47,rus2.48,0.6745777,47,48,eng1,rus2,158,144,0.2974683544303797,0.3333333333333333,0.6745777,0.03586497890295359,0.03586497890295359,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.112,rus2.49,0.38730317,112,49,eng1,rus2,158,144,0.7088607594936709,0.3402777777777778,0.38730317,-0.3685829817158931,0.3685829817158931,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.48,rus2.50,0.6544581,48,50,eng1,rus2,158,144,0.3037974683544304,0.3472222222222222,0.6544581,0.04342475386779182,0.04342475386779182,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.49,rus2.51,0.57914615,49,51,eng1,rus2,158,144,0.310126582278481,0.3541666666666667,0.57914615,0.044040084388185685,0.044040084388185685,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.50,rus2.51,0.524071,50,51,eng1,rus2,158,144,0.31645569620253167,0.3541666666666667,0.524071,0.03771097046413502,0.03771097046413502,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.51,rus2.52,0.7024302,51,52,eng1,rus2,158,144,0.3227848101265823,0.3611111111111111,0.7024302,0.03832630098452883,0.03832630098452883,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.102,rus2.52,0.39146066,102,52,eng1,rus2,158,144,0.6455696202531646,0.3611111111111111,0.39146066,-0.28445850914205345,0.28445850914205345,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.52,rus2.53,0.74819255,52,53,eng1,rus2,158,144,0.3291139240506329,0.3680555555555556,0.74819255,0.03894163150492269,0.03894163150492269,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.54,rus2.54,0.75370383,54,54,eng1,rus2,158,144,0.34177215189873417,0.375,0.75370383,0.03322784810126583,0.03322784810126583,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.55,rus2.55,0.74329674,55,55,eng1,rus2,158,144,0.34810126582278483,0.3819444444444444,0.74329674,0.033843178621659586,0.033843178621659586,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.56,rus2.56,0.7511344,56,56,eng1,rus2,158,144,0.35443037974683544,0.3888888888888889,0.7511344,0.03445850914205345,0.03445850914205345,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.156,rus2.56,0.7511344,156,56,eng1,rus2,158,144,0.9873417721518988,0.3888888888888889,0.7511344,-0.5984528832630098,0.5984528832630098,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.59,rus2.58,0.7574138,59,58,eng1,rus2,158,144,0.37341772151898733,0.4027777777777778,0.7574138,0.029360056258790457,0.029360056258790457,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.60,rus2.59,0.5564189,60,59,eng1,rus2,158,144,0.379746835443038,0.4097222222222222,0.5564189,0.02997538677918421,0.02997538677918421,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.61,rus2.59,0.5615913,61,59,eng1,rus2,158,144,0.3860759493670886,0.4097222222222222,0.5615913,0.0236462728551336,0.0236462728551336,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.62,rus2.60,0.64836735,62,60,eng1,rus2,158,144,0.3924050632911392,0.4166666666666667,0.64836735,0.024261603375527463,0.024261603375527463,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.64,rus2.61,0.75775826,64,61,eng1,rus2,158,144,0.4050632911392405,0.4236111111111111,0.75775826,0.018547819971870605,0.018547819971870605,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.65,rus2.62,0.76758444,65,62,eng1,rus2,158,144,0.41139240506329117,0.4305555555555556,0.76758444,0.019163150492264414,0.019163150492264414,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.66,rus2.63,0.8421857,66,63,eng1,rus2,158,144,0.4177215189873418,0.4375,0.8421857,0.019778481012658222,0.019778481012658222,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.67,rus2.64,0.656924,67,64,eng1,rus2,158,144,0.4240506329113924,0.4444444444444444,0.656924,0.02039381153305203,0.02039381153305203,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.68,rus2.65,0.81285405,68,65,eng1,rus2,158,144,0.43037974683544306,0.4513888888888889,0.81285405,0.02100914205344584,0.02100914205344584,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.69,rus2.66,0.8321079,69,66,eng1,rus2,158,144,0.43670886075949367,0.4583333333333333,0.8321079,0.021624472573839648,0.021624472573839648,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.70,rus2.67,0.7912134,70,67,eng1,rus2,158,144,0.4430379746835443,0.4652777777777778,0.7912134,0.022239803094233512,0.022239803094233512,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.71,rus2.68,0.79384863,71,68,eng1,rus2,158,144,0.44936708860759494,0.4722222222222222,0.79384863,0.022855133614627265,0.022855133614627265,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.72,rus2.70,0.7651012,72,70,eng1,rus2,158,144,0.45569620253164556,0.4861111111111111,0.7651012,0.03041490857946555,0.03041490857946555,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.73,rus2.71,0.91494966,73,71,eng1,rus2,158,144,0.4620253164556962,0.4930555555555556,0.91494966,0.031030239099859358,0.031030239099859358,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.74,rus2.72,0.78591967,74,72,eng1,rus2,158,144,0.46835443037974683,0.5,0.78591967,0.03164556962025317,0.03164556962025317,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.75,rus2.73,0.60355824,75,73,eng1,rus2,158,144,0.47468354430379744,0.5069444444444444,0.60355824,0.032260900140646975,0.032260900140646975,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.76,rus2.74,0.84932464,76,74,eng1,rus2,158,144,0.4810126582278481,0.5138888888888888,0.84932464,0.03287623066104073,0.03287623066104073,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.77,rus2.75,0.75176525,77,75,eng1,rus2,158,144,0.4873417721518987,0.5208333333333334,0.75176525,0.03349156118143465,0.03349156118143465,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.78,rus2.76,0.6924164,78,76,eng1,rus2,158,144,0.4936708860759494,0.5277777777777778,0.6924164,0.0341068917018284,0.0341068917018284,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.63,rus2.78,0.4266213,63,78,eng1,rus2,158,144,0.3987341772151899,0.5416666666666666,0.4266213,0.14293248945147674,0.14293248945147674,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.79,rus2.78,0.6325326,79,78,eng1,rus2,158,144,0.5,0.5416666666666666,0.6325326,0.04166666666666663,0.04166666666666663,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.80,rus2.79,0.5532247,80,79,eng1,rus2,158,144,0.5063291139240507,0.5486111111111112,0.5532247,0.042281997187060494,0.042281997187060494,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.81,rus2.82,0.835674,81,82,eng1,rus2,158,144,0.5126582278481012,0.5694444444444444,0.835674,0.0567862165963432,0.0567862165963432,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.82,rus2.83,0.5042144,82,83,eng1,rus2,158,144,0.5189873417721519,0.5763888888888888,0.5042144,0.05740154711673695,0.05740154711673695,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.83,rus2.83,0.747785,83,83,eng1,rus2,158,144,0.5253164556962026,0.5763888888888888,0.747785,0.051072433192686284,0.051072433192686284,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.84,rus2.84,0.7529646,84,84,eng1,rus2,158,144,0.5316455696202531,0.5833333333333334,0.7529646,0.05168776371308026,0.05168776371308026,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.88,rus2.84,0.5266366,88,84,eng1,rus2,158,144,0.5569620253164557,0.5833333333333334,0.5266366,0.026371308016877704,0.026371308016877704,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.87,rus2.85,0.543576,87,85,eng1,rus2,158,144,0.5506329113924051,0.5902777777777778,0.543576,0.03964486638537268,0.03964486638537268,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.91,rus2.87,0.68163097,91,87,eng1,rus2,158,144,0.5759493670886076,0.6041666666666666,0.68163097,0.028217299578059074,0.028217299578059074,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.92,rus2.87,0.7239553,92,87,eng1,rus2,158,144,0.5822784810126582,0.6041666666666666,0.7239553,0.021888185654008407,0.021888185654008407,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.93,rus2.88,0.53813106,93,88,eng1,rus2,158,144,0.5886075949367089,0.6111111111111112,0.53813106,0.02250351617440227,0.02250351617440227,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.94,rus2.89,0.74133885,94,89,eng1,rus2,158,144,0.5949367088607594,0.6180555555555556,0.74133885,0.023118846694796136,0.023118846694796136,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.95,rus2.90,0.8984114,95,90,eng1,rus2,158,144,0.6012658227848101,0.625,0.8984114,0.02373417721518989,0.02373417721518989,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.96,rus2.91,0.8015532,96,91,eng1,rus2,158,144,0.6075949367088608,0.6319444444444444,0.8015532,0.024349507735583642,0.024349507735583642,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.97,rus2.92,0.7760944,97,92,eng1,rus2,158,144,0.6139240506329114,0.6388888888888888,0.7760944,0.024964838255977395,0.024964838255977395,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.98,rus2.93,0.7658162,98,93,eng1,rus2,158,144,0.620253164556962,0.6458333333333334,0.7658162,0.02558016877637137,0.02558016877637137,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.99,rus2.94,0.74807364,99,94,eng1,rus2,158,144,0.6265822784810127,0.6527777777777778,0.74807364,0.026195499296765123,0.026195499296765123,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.100,rus2.95,0.79835737,100,95,eng1,rus2,158,144,0.6329113924050633,0.6597222222222222,0.79835737,0.026810829817158877,0.026810829817158877,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.101,rus2.96,0.44873255,101,96,eng1,rus2,158,144,0.6392405063291139,0.6666666666666666,0.44873255,0.02742616033755274,0.02742616033755274,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.103,rus2.97,0.815974,103,97,eng1,rus2,158,144,0.6518987341772152,0.6736111111111112,0.815974,0.021712376933895938,0.021712376933895938,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.104,rus2.98,0.82712066,104,98,eng1,rus2,158,144,0.6582278481012658,0.6805555555555556,0.82712066,0.022327707454289802,0.022327707454289802,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
eng1.105,rus2.99,0.8302359,105,99,eng1,rus2,158,144,0.6645569620253164,0.6875,0.8302359,0.022943037974683556,0.022943037974683556,1,0.010152953586497891,0.04726639694493404,0.6740077462025317,0.70074657
